comment,value,organisms,proteins,EC
"#6# SDS-PAGE <6>; #7# SDS-PAGE, expressed as a soluble enzyme in mineralizing UMR 106 cells <24>",98000.0,Homo sapiens,,3.4.21.112
"#7# SDS-PAGE, predominant form in non-mineralizing cultures are smaller than 35 kDa <24>",35000.0,Rattus norvegicus,,3.4.21.112
#1# calculated from amino acid sequence <2>,21000.0,equine arteritis virus,['P19811'],3.4.21.114
#1# SDS-PAGE <2>,31000.0,equine arteritis virus,['P19811'],3.4.21.114
"#2# recombinant protein VP4_524-716-K674A (VP4hex), 194 residues long, theoretical isoelectric point of 4.3 estimated <7>",20500.0,infectious pancreatic necrosis virus,['Q703G9'],3.4.21.115
"#2# recombinant protein VP4_514-716-K674A (VP4tri), 204 residues long, theoretical isoelectric point of4.5 estimated <7>",21700.0,infectious pancreatic necrosis virus,['Q703G9'],3.4.21.115
"#3,4# SDS-PAGE <2,5>",28500.0,Blotched snakehead virus,,3.4.21.115
"#3,4# SDS-PAGE <2,5>",28500.0,infectious pancreatic necrosis virus,,3.4.21.115
"#6# SDS-PAGE, single band of VP4, same size of VP4 in all analyzed cell lines <6>",240000.0,marine birnavirus,,3.4.21.115
"#7# x * 24745, calculated from amino acid sequence <8>",24745.0,Tellina virus 1,['Q2PBR5'],3.4.21.115
"#1# x * 46000, full-length protein, x * 40000, x * 39000, x * 38000, autoactivation products, SDS-PAGE <11>",38000.0,Bacillus subtilis,,3.4.21.116
"#1# proenzyme, SDS-PAGE <3>",50000.0,Bacillus subtilis,,3.4.21.116
"#1# x * 46000, full-length protein, x * 40000, x * 39000, x * 38000, autoactivation products, SDS-PAGE <11>",40000.0,Bacillus subtilis,,3.4.21.116
"#1# S378A mutant, unprocessed proprotein <6>",52000.0,Bacillus subtilis,,3.4.21.116
"#1# three predominant species of approximately 45000 Da, 43000 Da and 42000 Da after processing <6>",43000.0,Bacillus subtilis,,3.4.21.116
"#1# x * 46000, full-length protein, x * 40000, x * 39000, x * 38000, autoactivation products, SDS-PAGE <11>",46000.0,Bacillus subtilis,,3.4.21.116
"#1# three predominant species of approximately 45000 Da, 43000 Da and 42000 Da after processing <6>",42000.0,Bacillus subtilis,,3.4.21.116
"#1# three predominant species of approximately 45000 Da, 43000 Da and 42000 Da after processing <6>",45000.0,Bacillus subtilis,,3.4.21.116
"#1# x * 46000, full-length protein, x * 40000, x * 39000, x * 38000, autoactivation products, SDS-PAGE <11>",39000.0,Bacillus subtilis,,3.4.21.116
#1# SDS-PAGE <8>,31000.0,Bacillus subtilis,,3.4.21.116
#2# calculated from amino acid sequence <1>,45980.0,Bacillus subtilis,['P17896'],3.4.21.116
"#2# x * 25000, SDS-PAGE <4,5>",25000.0,Homo sapiens,,3.4.21.117
"#3# x * 9000 + x * 19000, SDS-PAGE <2>",9000.0,Rattus norvegicus,,3.4.21.117
"#3# x * 9000 + x * 19000, SDS-PAGE <2>",19000.0,Rattus norvegicus,,3.4.21.117
#2# immunoblotting <24>,35000.0,Homo sapiens,,3.4.21.118
"#3# x * 10000 + x * 18000, SDS-PAGE <11>",18000.0,Rattus norvegicus,,3.4.21.118
"#3# x * 10000 + x * 18000, SDS-PAGE <11>",10000.0,Rattus norvegicus,,3.4.21.118
"#4# recombinant enzyme, gel filtration <4>",29000.0,Mus musculus,['Q61955'],3.4.21.118
"#4# 1 * 32000, reducing SDS-PAGE <4>",32000.0,Mus musculus,['Q61955'],3.4.21.118
"#4# 1 * 26000, non-reducing SDS-PAGE <4>",26000.0,Mus musculus,['Q61955'],3.4.21.118
"#4# recombinant enzyme, MALDI-TOF MS <4>",26600.0,Mus musculus,['Q61955'],3.4.21.118
"#4# precursor, calculated from sequence of cDNA <13>",28520.0,Mus musculus,['Q61955'],3.4.21.118
"#5# x * 30000, SDS-PAGE <5>",30000.0,Homo sapiens,['O60259'],3.4.21.118
"#5# x * 31500, SDS-PAGE of active recombinant enzyme <16>",31500.0,Homo sapiens,['O60259'],3.4.21.118
"#1# about, gel filtration and crystal structure <5>",54000.0,Mus musculus,,3.4.21.119
"#1# gel filtration, SDS-PAGE under nonreducing conditions <11>; #1# 2 * 27000, SDS-PAGE <5>",27000.0,Mus musculus,,3.4.21.119
"#1# 1 * 17000 + 1 * 10000, SDS-PAGE <11>",10000.0,Mus musculus,,3.4.21.119
"#1# 1 * 17000 + 1 * 10000, SDS-PAGE <11>",17000.0,Mus musculus,,3.4.21.119
"#2# x * 50000, recombinant glycosylated enzyme, SDS-PAGE <6>",50000.0,Homo sapiens,"#2# aldo-keto reductase family 1 member C2, AKR1C2 <8,9>",3.4.21.119
"#2# secreted enzyme, gel filtration <6>",30000.0,Homo sapiens,"#2# aldo-keto reductase family 1 member C2, AKR1C2 <8,9>",3.4.21.119
#1# amino acid analysis <6>,19870.0,unidentified myxobacterium,"#1# gene bont/F <4,5,6>",3.4.21.12
#2# ion-spray mass spectrometry <11>,19910.0,Achromobacter lyticus,#2# gene lcc1 <11>,3.4.21.12
#5# SDS-PAGE <19>,97000.0,Bos taurus,,3.4.21.120
"#8# x * 66000, SDS-PAGE under both nonreducing and reducing conditions <2>",66000.0,Xenopus laevis,,3.4.21.120
"#1# SDS-PAGE <1,4,7>",65000.0,Aeromonas sobria,['Q9L5A4'],3.4.21.121
#1# calculated from sequence <5>,66640.0,Aeromonas sobria,['Q9L5A4'],3.4.21.121
#4# TMPRSS2-encoded serine protease is expressed as a 70000 MW full-length form and a cleaved 32000 MW protease domain <46>,70000.0,Homo sapiens,['O15393'],3.4.21.122
#4# TMPRSS2-encoded serine protease is expressed as a 70000 MW full-length form and a cleaved 32000 MW protease domain <46>,32000.0,Homo sapiens,['O15393'],3.4.21.122
#5# calculated from sequence <49>,53529.0,Mus musculus,['Q9JIQ8'],3.4.21.122
"#1# x * 40000, SDS-PAGE, recombinant full length protein <24>",40000.0,Staphylococcus aureus,,3.4.21.19
"#1# x * 30000, SDS-PAGE <43>",30000.0,Staphylococcus aureus,,3.4.21.19
"#1# SDS-PAGE. GluV8 is scarcely expressed. Mutant GluV8mut5 shows a 44 kDa band having much higher density than that of GluV8mut4 <27>; #1# x * 44000, SDS-PAGE, recombinant fusion protein containing the mature protein sequence and the pro-sequence of the analogous enzyme from Staphylococcus epidermidis, minor species of 42000 Da obtained after purification <24>",44000.0,Staphylococcus aureus,,3.4.21.19
#1# equilibrium sedimentation <3>,12000.0,Staphylococcus aureus,,3.4.21.19
"#1# 1 * 11400, SDS-PAGE <3>",11400.0,Staphylococcus aureus,,3.4.21.19
"#1# GluV8mut5-SW, SDS-PAGE <27>; #9# SDS-PAGE , GluV8mut5-SW <27>",38000.0,Staphylococcus aureus,,3.4.21.19
"#1# GluV8mut5-SW, SDS-PAGE <27>; #9# SDS-PAGE , GluV8mut5-SW <27>",38000.0,Staphylococcus warneri,,3.4.21.19
"#3# x * 95000, SDS-PAGE <22>",95000.0,Pisum sativum,,3.4.21.19
"#4# SDS-PAGE <29>; #12# mature protease, small amounts of proenzymes with molecular masses of 32, 30, and 29 kDa are identified in the extracellular and cell wall-associated fractions <28>",28000.0,Staphylococcus epidermidis,['P0C0Q1'],3.4.21.19
"#4# SDS-PAGE <29>; #12# mature protease, small amounts of proenzymes with molecular masses of 32, 30, and 29 kDa are identified in the extracellular and cell wall-associated fractions <28>",28000.0,Staphylococcus epidermidis,['P0C0Q1'],3.4.21.19
"#5# x * 25000, SDS-PAGE <9>",25000.0,Bacillus licheniformis,"#5# aldo-keto reductase family 1 member C2, AKR1C2 <17>; #5# PgSQE2 <9>",3.4.21.19
"#6# x * 18263, amino acid sequence <5>",18263.0,Streptomyces griseus,,3.4.21.19
"#7# x * 23000, SDS-PAGE <23>",23000.0,Bacillus intermedius,"#7# PgSQE1 <4,7>",3.4.21.19
"#7# x * 29000, SDS-PAGE <4,7>",29000.0,Bacillus intermedius,"#7# PgSQE1 <4,7>",3.4.21.19
"#7# x * 26500, SDS-PAGE <12>",26500.0,Bacillus intermedius,"#7# PgSQE1 <4,7>",3.4.21.19
"#9# SDS-PAGE, wild-type GluSW <27>",35000.0,Staphylococcus warneri,,3.4.21.19
#9# SDS-PAGE <29>,32000.0,Staphylococcus warneri,,3.4.21.19
"#3# x * 30000, SDS-PAGE <2>",30000.0,Sus scrofa,,3.4.21.2
"#3# x * 31800, calculation from amino acid sequence <4>",31800.0,Sus scrofa,,3.4.21.2
#5# SDS-PAGE <10>,72100.0,Conogethes punctiferalis,,3.4.21.2
#2# Western blot <70>,39000.0,Homo sapiens,,3.4.21.20
#2# gel filtration <6>,17000.0,Homo sapiens,,3.4.21.20
"#2,9# x * 30000, SDS-PAGE <2,3,86>",30000.0,Homo sapiens,['P08311'],3.4.21.20
"#2,9# x * 30000, SDS-PAGE <2,3,86>",30000.0,Homo sapiens,['P08311'],3.4.21.20
"#3# 1 * 28400, SDS-PAGE <23>",28400.0,Rattus norvegicus,,3.4.21.20
#3# calculated <23>,28900.0,Rattus norvegicus,,3.4.21.20
"#4,6# x * 28000, SDS-PAGE <20,79>",28000.0,Bos taurus,,3.4.21.20
"#4,6# x * 28000, SDS-PAGE <20,79>",28000.0,Ovis aries,,3.4.21.20
"#5# x * 27000, SDS-PAGE <21>",27000.0,Oryctolagus cuniculus,,3.4.21.20
"#7# x * 25500, SDS-PAGE <27>",25500.0,Canis lupus familiaris,,3.4.21.20
#7# gel filtration <27>,23500.0,Canis lupus familiaris,,3.4.21.20
"#7# x * 29400, SDS-PAGE <22>",29400.0,Canis lupus familiaris,,3.4.21.20
#9# MALDI-TOF <74>,26000.0,Homo sapiens,['P08311'],3.4.21.20
#9# x * 28500 <53>,28500.0,Homo sapiens,['P08311'],3.4.21.20
"#2# x * 50000, SDS-PAGE <80>; #2# x * 50000, zymogen FVII, SDS-PAGE <56>",50000.0,Homo sapiens,,3.4.21.21
"#2# native FVIIa, studied by MALDI-TOF mass spectrometry <61>",50100.0,Homo sapiens,,3.4.21.21
"#2# fully de-N-glycosylated protein, studied by MALDI-TOF mass spectrometry <61>",45530.0,Homo sapiens,,3.4.21.21
#2# calculated from the amino acid sequence and considering 12 disulfide bridges <61>,46070.0,Homo sapiens,,3.4.21.21
"#6# SDS-PAGE, recombinant fusion protein <66>",55000.0,Homo sapiens,['P08709'],3.4.21.21
"#2# value about, SDS-PAGE <44>",70000.0,Homo sapiens,,3.4.21.22
"#2# 1 * 27000 + 1 * 17000, SDS-PAGE <4>",27000.0,Homo sapiens,,3.4.21.22
"#2# 1 * 28000 + 1 * 18000, SDS-PAGE <23>",18000.0,Homo sapiens,,3.4.21.22
"#2# 1 * 28000 + 1 * 18000, SDS-PAGE <23>",28000.0,Homo sapiens,,3.4.21.22
"#2# 1 * 27000 + 1 * 17000, SDS-PAGE <4>",17000.0,Homo sapiens,,3.4.21.22
"#2# x * 6000, SDS-PAGE <56>",6000.0,Homo sapiens,,3.4.21.22
#3# SDS-PAGE <3>; #2# non reducing SDS-PAGE <4>,44000.0,Homo sapiens,,3.4.21.22
#3# SDS-PAGE <3>; #2# non reducing SDS-PAGE <4>,44000.0,Bos taurus,,3.4.21.22
"#4# SDS-PAGE <30>; #2# x * 57000, SDS-PAGE <46>",57000.0,Homo sapiens,['P00740'],3.4.21.22
"#4# SDS-PAGE <30>; #2# x * 57000, SDS-PAGE <46>",57000.0,Homo sapiens,['P00740'],3.4.21.22
"#3# factor IXaalpha, non reducing PAGE <6>",55000.0,Bos taurus,,3.4.21.22
"#3# factor IXabeta, non reducing PAGE <6>",47000.0,Bos taurus,,3.4.21.22
"#3# 1 * 27300 + 1 * 16600, SDS-PAGE <1>",16600.0,Bos taurus,,3.4.21.22
"#3# 1 * 27300 + 1 * 16600, SDS-PAGE <1>",27300.0,Bos taurus,,3.4.21.22
#3# SDS-PAGE <1>,46500.0,Bos taurus,,3.4.21.22
"#4# x * 56000, SDS-PAGE <54>",56000.0,Homo sapiens,['P00740'],3.4.21.22
#1# SDS-PAGE <16>,70000.0,Glycine max,,3.4.21.25
"#2# native enzyme, a large precursor has a MW of 67000 Da, consists of a 14000 Da C-terminal polypeptide and the active 54000 Da protease domain, which arises by limited autolysis, SDS-PAGE <7,8>",54000.0,Cucumis melo,"#2# NTPDase1 <1,2,4,8,10,12>; #2# NTPDase2 <7,9>",3.4.21.25
"#2# 49000 Da by SDS-PAGE, consists of 475 amino acid residues and at least 7 mol of hexose, gel filtration <5>",51000.0,Cucumis melo,"#2# NTPDase1 <1,2,4,8,10,12>; #2# NTPDase2 <7,9>",3.4.21.25
"#2# x * 86000, recombinant protein, SDS-PAGE <17>",86000.0,Cucumis melo,"#2# NTPDase1 <1,2,4,8,10,12>; #2# NTPDase2 <7,9>",3.4.21.25
"#2,3# SDS-PAGE <11,12,15>; #2# native cucumisin, consists of a 14000 Da C-terminal polypeptide and the active 54000 Da protease domain, which arises by limited autolysis, 62000 Da by gel filtration, SDS-PAGE <8>",67000.0,Cucumis melo,"#2# NTPDase1 <1,2,4,8,10,12>; #2# NTPDase2 <7,9>",3.4.21.25
"#2,3# SDS-PAGE <11,12,15>; #2# native cucumisin, consists of a 14000 Da C-terminal polypeptide and the active 54000 Da protease domain, which arises by limited autolysis, 62000 Da by gel filtration, SDS-PAGE <8>",67000.0,Cucumis trigonus,"#2# NTPDase1 <1,2,4,8,10,12>; #2# NTPDase2 <7,9>",3.4.21.25
"#6# 1 * 80000, SDS-PAGE <21>",80000.0,Ficus religiosa,,3.4.21.25
#10# gel filtration <1>,115000.0,Ovis aries,,3.4.21.26
"#10# enzyme from brain <54>; #10# ? * 77000, SDS-PAGE <4>",77000.0,Ovis aries,,3.4.21.26
#12# gel filtration <24>,,Spinacia oleracea,,3.4.21.26
"#14# gel fitlration, after incubation overnight at 85°C, in presence of 10% glycerol <62>",110000.0,Pyrococcus furiosus,,3.4.21.26
"#14# gel filtration, native protein <62>",61000.0,Pyrococcus furiosus,,3.4.21.26
#14# gel filtration <25>,59000.0,Pyrococcus furiosus,,3.4.21.26
#14# x * 71000 <77>,71000.0,Pyrococcus furiosus,,3.4.21.26
"#19# x * 76800, estimated from SDS-PAGE <140>",76800.0,Myxococcus xanthus,,3.4.21.26
"#26# x * 60000, SDS-PAGE <151>",60000.0,Aspergillus oryzae,,3.4.21.26
"#26# x * 64000, SDS-PAGE <152>",64000.0,Aspergillus oryzae,,3.4.21.26
"#26# x * 64800, calculated from amino acid sequence <152>",64800.0,Aspergillus oryzae,,3.4.21.26
"#21# gel filtration <35>; #3,21# 1 * 78000, SDS-PAGE <32,54>; #18# x * 78000, about, sequence determination <78>",78000.0,Agaricus bisporus,,3.4.21.26
"#21# gel filtration <35>; #3,21# 1 * 78000, SDS-PAGE <32,54>; #18# x * 78000, about, sequence determination <78>",78000.0,Mus musculus,,3.4.21.26
"#21# gel filtration <35>; #3,21# 1 * 78000, SDS-PAGE <32,54>; #18# x * 78000, about, sequence determination <78>",78000.0,Trypanosoma cruzi,,3.4.21.26
#3# gel filtration <32>,79000.0,Mus musculus,,3.4.21.26
#3# gel filtration <32>,79000.0,Clupea pallasii,,3.4.21.26
"#5# gel filtration <18>; #7,48# SDS-PAGE <101,116>; #7# theoretical <92>; #5,6# x * 80000, SDS-PAGE <137>; #5# x * 80000 <145>; #55# x * 78320, calculated, x * 80000, SDs-PAGE <56>; #3# x * 80000, about <86>; #6# x * 80000, full-length protein, SDS-PAGE <133>",80000.0,Mus musculus,['C4P9M4'],3.4.21.26
"#5# gel filtration <18>; #7,48# SDS-PAGE <101,116>; #7# theoretical <92>; #5,6# x * 80000, SDS-PAGE <137>; #5# x * 80000 <145>; #55# x * 78320, calculated, x * 80000, SDs-PAGE <56>; #3# x * 80000, about <86>; #6# x * 80000, full-length protein, SDS-PAGE <133>",80000.0,Mus musculus,"#5# isoenzyme cMDH-S <13>; #5# aldo-keto reductase family 1 member C2, AKR1C2 <59>",3.4.21.26
"#5# gel filtration <18>; #7,48# SDS-PAGE <101,116>; #7# theoretical <92>; #5,6# x * 80000, SDS-PAGE <137>; #5# x * 80000 <145>; #55# x * 78320, calculated, x * 80000, SDs-PAGE <56>; #3# x * 80000, about <86>; #6# x * 80000, full-length protein, SDS-PAGE <133>",80000.0,Mus musculus,['Q71MD6'],3.4.21.26
"#5# gel filtration <18>; #7,48# SDS-PAGE <101,116>; #7# theoretical <92>; #5,6# x * 80000, SDS-PAGE <137>; #5# x * 80000 <145>; #55# x * 78320, calculated, x * 80000, SDs-PAGE <56>; #3# x * 80000, about <86>; #6# x * 80000, full-length protein, SDS-PAGE <133>",80000.0,Trypanosoma cruzi,['C4P9M4'],3.4.21.26
"#5# gel filtration <18>; #7,48# SDS-PAGE <101,116>; #7# theoretical <92>; #5,6# x * 80000, SDS-PAGE <137>; #5# x * 80000 <145>; #55# x * 78320, calculated, x * 80000, SDs-PAGE <56>; #3# x * 80000, about <86>; #6# x * 80000, full-length protein, SDS-PAGE <133>",80000.0,Trypanosoma cruzi,"#5# isoenzyme cMDH-S <13>; #5# aldo-keto reductase family 1 member C2, AKR1C2 <59>",3.4.21.26
"#5# gel filtration <18>; #7,48# SDS-PAGE <101,116>; #7# theoretical <92>; #5,6# x * 80000, SDS-PAGE <137>; #5# x * 80000 <145>; #55# x * 78320, calculated, x * 80000, SDs-PAGE <56>; #3# x * 80000, about <86>; #6# x * 80000, full-length protein, SDS-PAGE <133>",80000.0,Trypanosoma cruzi,['Q71MD6'],3.4.21.26
"#5# gel filtration <18>; #7,48# SDS-PAGE <101,116>; #7# theoretical <92>; #5,6# x * 80000, SDS-PAGE <137>; #5# x * 80000 <145>; #55# x * 78320, calculated, x * 80000, SDs-PAGE <56>; #3# x * 80000, about <86>; #6# x * 80000, full-length protein, SDS-PAGE <133>",80000.0,Sus scrofa,['C4P9M4'],3.4.21.26
"#5# gel filtration <18>; #7,48# SDS-PAGE <101,116>; #7# theoretical <92>; #5,6# x * 80000, SDS-PAGE <137>; #5# x * 80000 <145>; #55# x * 78320, calculated, x * 80000, SDs-PAGE <56>; #3# x * 80000, about <86>; #6# x * 80000, full-length protein, SDS-PAGE <133>",80000.0,Sus scrofa,"#5# isoenzyme cMDH-S <13>; #5# aldo-keto reductase family 1 member C2, AKR1C2 <59>",3.4.21.26
"#5# gel filtration <18>; #7,48# SDS-PAGE <101,116>; #7# theoretical <92>; #5,6# x * 80000, SDS-PAGE <137>; #5# x * 80000 <145>; #55# x * 78320, calculated, x * 80000, SDs-PAGE <56>; #3# x * 80000, about <86>; #6# x * 80000, full-length protein, SDS-PAGE <133>",80000.0,Sus scrofa,['Q71MD6'],3.4.21.26
"#5# gel filtration <18>; #7,48# SDS-PAGE <101,116>; #7# theoretical <92>; #5,6# x * 80000, SDS-PAGE <137>; #5# x * 80000 <145>; #55# x * 78320, calculated, x * 80000, SDs-PAGE <56>; #3# x * 80000, about <86>; #6# x * 80000, full-length protein, SDS-PAGE <133>",80000.0,Rattus norvegicus,['C4P9M4'],3.4.21.26
"#5# gel filtration <18>; #7,48# SDS-PAGE <101,116>; #7# theoretical <92>; #5,6# x * 80000, SDS-PAGE <137>; #5# x * 80000 <145>; #55# x * 78320, calculated, x * 80000, SDs-PAGE <56>; #3# x * 80000, about <86>; #6# x * 80000, full-length protein, SDS-PAGE <133>",80000.0,Rattus norvegicus,"#5# isoenzyme cMDH-S <13>; #5# aldo-keto reductase family 1 member C2, AKR1C2 <59>",3.4.21.26
"#5# gel filtration <18>; #7,48# SDS-PAGE <101,116>; #7# theoretical <92>; #5,6# x * 80000, SDS-PAGE <137>; #5# x * 80000 <145>; #55# x * 78320, calculated, x * 80000, SDs-PAGE <56>; #3# x * 80000, about <86>; #6# x * 80000, full-length protein, SDS-PAGE <133>",80000.0,Rattus norvegicus,['Q71MD6'],3.4.21.26
"#5# gel filtration <18>; #7,48# SDS-PAGE <101,116>; #7# theoretical <92>; #5,6# x * 80000, SDS-PAGE <137>; #5# x * 80000 <145>; #55# x * 78320, calculated, x * 80000, SDs-PAGE <56>; #3# x * 80000, about <86>; #6# x * 80000, full-length protein, SDS-PAGE <133>",80000.0,Conocybe apala,['C4P9M4'],3.4.21.26
